row	Branches	BB	CGB	CGR	IIB	ITEB	LGS	LTG	MEB	OD	OEEB	REB	pmid_title
2755	OEEB	false	false	false	false	false	false	false	false	false	true	false	pmid:32445944 Prediagnostic serum concentrations of organochlorine pesticides and non-Hodgkin lymphoma: A nested case-control study in the Norwegian Janus Serum Bank Cohort.;
2756	MEB	false	false	false	false	false	false	false	true	false	false	false	pmid:32336755 Pregnancy-related risk factors for sex cord-stromal tumours and germ cell tumours in parous women: a registry-based study.;
2757	MEB	false	false	false	false	false	false	false	true	false	false	false	pmid:32285447 One-carbon metabolism-related micronutrients intake and risk for hepatocellular carcinoma: A prospective cohort study.;
2758	CGB,MEB,BB	true	true	false	false	false	false	false	true	false	false	false	pmid:32510043 A study of type-specific HPV natural history and implications for contemporary cervical cancer screening programs.;
2759	BB,CGB	true	true	false	false	false	false	false	false	false	false	false	pmid:33071484 Improving External Validity of Epidemiologic Cohort Analyses: A Kernel Weighting Approach.;
2760	IIB	false	false	false	true	false	false	false	false	false	false	false	pmid:32275767 Comments on "Should we consider gallbladder cancer a new smoking-related cancer? A comprehensive meta-analysis focused on dose-response relationships".;
2761	IIB	false	false	false	true	false	false	false	false	false	false	false	pmid:32279316 Epstein-Barr virus and human papillomavirus serum antibodies define the viral status of nasopharyngeal carcinoma in a low endemic country.;
2762	CGB	false	true	false	false	false	false	false	false	false	false	false	pmid:32321997 Points to consider for reporting of germline variation in patients undergoing tumor testing: a statement of the American College of Medical Genetics and Genomics (ACMG).;
2763	IIB	false	false	false	true	false	false	false	false	false	false	false	pmid:32102852 Validation of an Epstein-Barr Virus Antibody Risk Stratification Signature for Nasopharyngeal Carcinoma by Use of Multiplex Serology.;
2764	LTG,MEB	false	false	false	false	false	false	true	true	false	false	false	pmid:32321713 Genetic and Circulating Biomarker Data Improve Risk Prediction for Pancreatic Cancer in the General Population.;
2765	BB,REB	true	false	false	false	false	false	false	false	false	false	true	pmid:32310011 Utility of gene expression studies in relation to radiation exposure and clinical outcomes: thyroid cancer in the Ukrainian-American cohort and late health effects in a MAYAK worker cohort.;
2766	BB,MEB	true	false	false	false	false	false	false	true	false	false	false	pmid:32312759 Serum Metabolomic Response to Low- and High-Dose Vitamin E Supplementation in Two Randomized Controlled Trials.;
2767	BB,MEB	true	false	false	false	false	false	false	true	false	false	false	pmid:32313249 Mapping local patterns of childhood overweight and wasting in low- and middle-income countries between 2000 and 2017.;
2768	OEEB,OD	false	false	false	false	false	false	false	false	true	true	false	pmid:32314107 Pesticide use and risk of Hodgkin lymphoma: results from the North American Pooled Project (NAPP).;
2769	CGB	false	true	false	false	false	false	false	false	false	false	false	pmid:32325837 Insights into Genetic Susceptibility to Melanoma by Gene Panel Testing: Potential Pathogenic Variants in ACD, ATM, BAP1, and POT1.;
2770	OEEB	false	false	false	false	false	false	false	false	false	true	false	pmid:32311660 Characterization of inhalable endotoxin, glucan, and dust exposures in Iowa farmers.;
2771	ITEB	false	false	false	false	true	false	false	false	false	false	false	pmid:32297677 A novel approach for propensity score matching and stratification for multiple treatments: Application to an electronic health record-derived study.;
2772	BB	true	false	false	false	false	false	false	false	false	false	false	pmid:32297554 Confidence intervals for the difference between two relative risks.;
2773	MEB	false	false	false	false	false	false	false	true	false	false	false	pmid:32294255 Have incidence rates of liver cancer peaked in the United States?;
2774	MEB	false	false	false	false	false	false	false	true	false	false	false	pmid:32286688 Survival among patients with glioma in the US Military Health System: A comparison with patients in the Surveillance, Epidemiology, and End Results program.;
2775	OEEB	false	false	false	false	false	false	false	false	false	true	false	pmid:32305677 Dioxin exposure and breast cancer risk in a prospective cohort study.;
2776	BB,ITEB,REB	true	false	false	false	true	false	false	false	false	false	true	pmid:32279280 Prediction of contralateral breast cancer: external validation of risk calculators in 20 international cohorts.;
2777	CGB	false	true	false	false	false	false	false	false	false	false	false	pmid:32277002 Evaluating Discrimination of a Lung Cancer Risk Prediction Model Using Partial Risk-Score in a Two-Phase Study.;
2778	BB,ITEB,CGB	true	true	false	false	true	false	false	false	false	false	false	pmid:32283231 Histologic features of melanoma associated with germline mutations of CDKN2A, CDK4, and POT1 in melanoma-prone families from the United States, Italy, and Spain.;
2779	OD,ITEB,MEB	false	false	false	false	true	false	false	true	true	false	false	pmid:32277007 Association Analysis of Driver Gene-Related Genetic Variants Identified Novel Lung Cancer Susceptibility Loci with 20,871 Lung Cancer Cases and 15,971 Controls.;
2780	ITEB,IIB	false	false	false	true	true	false	false	false	false	false	false	pmid:32277893 Utilizing Automated Breast Cancer Detection to Identify Spatial Distributions of Tumor-Infiltrating Lymphocytes in Invasive Breast Cancer.;
2781	BB	true	false	false	false	false	false	false	false	false	false	false	pmid:32253639 Validation of two US breast cancer risk prediction models in German women.;
2782	CGB,MEB	false	true	false	false	false	false	false	true	false	false	false	pmid:32268124 Risk assessment of endometrial cancer and endometrial intraepithelial neoplasia in women with abnormal bleeding and implications for clinical management algorithms.;
2783	MEB	false	false	false	false	false	false	false	true	false	false	false	pmid:32247694 Global Burden of 5 Major Types of Gastrointestinal Cancer.;
2784	IIB	false	false	false	true	false	false	false	false	false	false	false	pmid:32238263 Identifying the immune interactions underlying HLA class I disease associations.;
2785	BB,OEEB	true	false	false	false	false	false	false	false	false	true	false	pmid:31566210 SIX AUTHORS REPLY.;
2786	REB	false	false	false	false	false	false	false	false	false	false	true	pmid:32215648 Commentary: Breast cancer risk among women exposed to fallout after the Chernobyl accident.;
2787	BB,CGB	true	true	false	false	false	false	false	false	false	false	false	pmid:32243306 2019 ASCCP Risk-Based Management Consensus Guidelines: Methods for Risk Estimation, Recommended Management, and Validation.;
2788	CGB	false	true	false	false	false	false	false	false	false	false	false	pmid:32243310 A Systematic Review of Tests for Postcolposcopy and Posttreatment Surveillance.;
2789	CGB	false	true	false	false	false	false	false	false	false	false	false	pmid:32243311 Reporting and Assessing the Quality of Diagnostic Accuracy Studies for Cervical Cancer Screening and Management.;
2790	CGB,MEB	false	true	false	false	false	false	false	true	false	false	false	pmid:32243314 Challenges Associated With Cervical Cancer Screening and Management in Obese Women: A Provider Perspective.;
2791	BB,CGB	true	true	false	false	false	false	false	false	false	false	false	pmid:32243309 A Study of Partial Human Papillomavirus Genotyping in Support of the 2019 ASCCP Risk-Based Management Consensus Guidelines.;
2792	BB,CGB	true	true	false	false	false	false	false	false	false	false	false	pmid:32243308 Risk Estimates Supporting the 2019 ASCCP Risk-Based Management Consensus Guidelines.;
2793	OEEB,MEB	false	false	false	false	false	false	false	true	false	true	false	pmid:32246941 The global, regional, and national burden of oesophageal cancer and its attributable risk factors in 195 countries and territories, 1990-2017: a systematic analysis for the Global Burden of Disease Study 2017.;
2794	REB,OEEB	false	false	false	false	false	false	false	false	false	true	true	pmid:32233647 Perinatal photoperiod and childhood cancer: pooled results from 182,856 individuals in the international childhood cancer cohort consortium (I4C).;
2795	OD	false	false	false	false	false	false	false	false	true	false	false	pmid:32011914 Protocol and Rationale for the International Lung Screening Trial.;
2796	BB,REB,OD,CGB	true	true	false	false	false	false	false	false	true	false	true	pmid:32246964 Ambient ultraviolet radiation and major salivary gland cancer in the United States.;
2797	BB,MEB	true	false	false	false	false	false	false	true	false	false	false	pmid:31848620 Identification of 102 Correlations between Serum Metabolites and Habitual Diet in a Metabolomics Study of the Prostate, Lung, Colorectal, and Ovarian Cancer Trial.;
2798	BB,LTG,OD,CGB,MEB	true	true	false	false	false	false	true	true	true	false	false	pmid:32243307 2019 ASCCP Risk-Based Management Consensus Guidelines for Abnormal Cervical Cancer Screening Tests and Cancer Precursors.;
2799	BB,MEB	true	false	false	false	false	false	false	true	false	false	false	pmid:31688655 Reproducibility of Accelerometer and Posture-derived Measures of Physical Activity.;
2800	ITEB	false	false	false	false	true	false	false	false	false	false	false	pmid:32683045 IC4R-2.0: Rice Genome Reannotation Using Massive RNA-seq Data.;
2801	CGB	false	true	false	false	false	false	false	false	false	false	false	pmid:32243305 An Introduction to the 2019 ASCCP Risk-Based Management Consensus Guidelines.;
2802	MEB,IIB	false	false	false	true	false	false	false	true	false	false	false	pmid:32222205 HTLV-1 infection and health outcomes.;
2803	OD,CGR,CGB	false	true	true	false	false	false	false	false	true	false	false	pmid:31841165 Stomaching Multigene Panel Testing: What to Do About CDH1?;
2804	IIB	false	false	false	true	false	false	false	false	false	false	false	pmid:31725469 Non-neoplastic Polyps of the Gallbladder: A Clinicopathologic Analysis of 447 Cases.;
2805	OD,CGB	false	true	false	false	false	false	false	false	true	false	false	pmid:32300648 Germline mutation of MDM4, a major p53 regulator, in a familial syndrome of defective telomere maintenance.;
2806	MEB	false	false	false	false	false	false	false	true	false	false	false	pmid:31512725 Progesterone and Breast Cancer.;
2807	ITEB,MEB	false	false	false	false	true	false	false	true	false	false	false	pmid:32329771 Association of Circulating Progesterone With Breast Cancer Risk Among Postmenopausal Women.;
2808	REB	false	false	false	false	false	false	false	false	false	false	true	pmid:32045361 Thyroid dysfunction and cancer incidence: a systematic review and meta-analysis.;
2809	BB,OEEB	true	false	false	false	false	false	false	false	false	true	false	pmid:31539056 The impact of alternative historical extrapolations of diesel exhaust exposure and radon in the Diesel Exhaust in Miners Study (DEMS).;
2810	REB	false	false	false	false	false	false	false	false	false	false	true	pmid:32228357 Novel Insights Into the Long-Term Immune Health of Diffuse Large B-Cell Lymphoma Survivors.;
2811	BB	true	false	false	false	false	false	false	false	false	false	false	pmid:32231276 Minimal phenotyping yields genome-wide association signals of low specificity for major depression.;
2812	REB	false	false	false	false	false	false	false	false	false	false	true	pmid:32142159 Mustard oil consumption, cooking method, diet and gallbladder cancer risk in high- and low-risk regions of India.;
2813	OEEB,MEB	false	false	false	false	false	false	false	true	false	true	false	pmid:32167580 Reply to comments on: Lifestyles and myeloproliferative neoplasms with special reference to coffee consumption.;
2814	BB,CGB	true	true	false	false	false	false	false	false	false	false	false	pmid:32141607 A study of the risks of CIN3+ detection after multiple rounds of HPV testing: Results of the 15-year cervical cancer screening experience at Kaiser Permanente Northern California.;
2815	OEEB,MEB	false	false	false	false	false	false	false	true	false	true	false	pmid:32207560 Functional informed genome-wide interaction analysis of body mass index, diabetes and colorectal cancer risk.;
2816	OEEB	false	false	false	false	false	false	false	false	false	true	false	pmid:32201387 Challenges of pesticide exposure assessment in occupational studies of chronic diseases.;
